,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9739,8944360390,20150305T000000,485000.0,3,2.5,1760,3097,2.0,0,0,3,8,1760,0,1992,0,98029,47.5764,-121.99600000000001,1760,3285
3969,8035600590,20140716T000000,335000.0,3,2.75,2850,8039,1.0,0,0,4,8,1540,1310,1989,0,98031,47.4141,-122.204,2240,7727
2965,6821102100,20150317T000000,510000.0,2,1.0,810,6480,1.0,0,0,5,6,810,0,1942,0,98199,47.6493,-122.398,1920,6000
3894,2085200261,20150218T000000,422500.0,3,2.0,1960,6450,1.0,0,0,4,7,1000,960,1977,0,98038,47.3972,-122.029,1660,20720
18103,6870000150,20141218T000000,677000.0,4,2.5,2820,4174,2.0,0,0,3,9,2820,0,2004,0,98034,47.7112,-122.226,2560,4853
1397,2205500400,20140514T000000,542000.0,4,1.75,1900,8250,1.0,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360
19814,3758900075,20140507T000000,1532500.0,5,4.5,4270,8076,2.0,0,0,3,11,3400,870,2007,0,98033,47.699,-122.206,4100,10631
10983,4312700340,20150318T000000,178000.0,4,1.5,1200,11163,1.5,0,0,4,6,1200,0,1970,0,98092,47.3024,-122.10600000000001,1200,11163
3414,9183702251,20141211T000000,280000.0,3,1.0,1200,9322,1.5,0,0,4,7,1200,0,1954,0,98030,47.3749,-122.225,1540,9677
21423,7708200180,20140710T000000,535000.0,5,3.25,2850,4551,2.0,0,0,3,8,2370,480,2006,0,98059,47.4916,-122.14399999999999,2850,4849
4300,2421069039,20150209T000000,340000.0,3,1.75,1340,196020,1.0,0,0,4,7,1340,0,1987,0,98010,47.2931,-121.992,2250,232230
18729,5416500040,20141017T000000,309000.0,3,2.5,1990,3614,2.0,0,0,3,7,1990,0,2005,0,98038,47.36,-122.039,1980,3800
7193,4242900285,20140805T000000,630000.0,4,2.5,1910,1502,3.0,0,0,3,8,1910,0,2014,0,98107,47.6747,-122.39299999999999,1520,3888
6971,3401700185,20140728T000000,665000.0,4,2.0,2970,52567,2.0,0,0,3,8,2970,0,1924,1985,98072,47.7333,-122.12799999999999,3280,46676
105,1328310370,20150402T000000,375000.0,3,2.5,2340,10005,1.0,0,0,4,8,1460,880,1978,0,98058,47.4431,-122.133,2250,8162
20729,3758900023,20140521T000000,1130000.0,4,3.25,3810,8519,1.0,0,1,3,10,2680,1130,2007,0,98033,47.699,-122.20700000000001,3240,10748
3137,170000215,20150324T000000,752500.0,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,0,98107,47.6612,-122.363,1670,4800
20210,1635500250,20141124T000000,570000.0,4,2.5,2890,5801,2.0,0,0,3,9,2890,0,2005,0,98028,47.7349,-122.238,2890,6286
4170,9294300495,20141114T000000,810000.0,4,2.25,2020,5600,1.0,0,2,4,8,1210,810,1961,0,98115,47.6821,-122.26700000000001,2660,6050
15794,2460700430,20140627T000000,342000.0,3,1.75,1780,10409,1.0,0,0,3,7,1280,500,1981,0,98058,47.4627,-122.16799999999999,1780,7415
15380,3298720010,20150412T000000,375000.0,4,2.75,1430,7403,1.0,0,0,3,7,1030,400,1982,0,98106,47.5346,-122.344,1480,7663
4004,4178500100,20140723T000000,282500.0,3,2.25,1670,7150,2.0,0,0,4,7,1670,0,1990,0,98042,47.3603,-122.088,1570,7040
20360,8690600050,20140718T000000,255000.0,3,2.5,1530,1116,2.5,0,0,3,7,1530,0,2005,0,98028,47.7385,-122.25,1530,7780
13089,2597710450,20150304T000000,365000.0,3,2.25,2290,7350,2.0,0,0,3,8,2290,0,1988,0,98058,47.428999999999995,-122.162,2170,7529
21554,2855000110,20140808T000000,388000.0,3,2.5,2198,6222,2.0,0,2,3,8,2198,0,2010,0,98198,47.3906,-122.304,2198,7621
12725,705700530,20140730T000000,340000.0,3,2.5,2170,9798,2.0,0,0,3,7,2170,0,1995,0,98038,47.3817,-122.023,2020,8121
9456,3623059101,20140811T000000,420000.0,3,3.0,2700,47050,2.0,0,0,4,9,1570,1130,1986,0,98058,47.4446,-122.104,2260,45901
19647,2937300550,20141029T000000,1040890.0,5,4.0,4180,7232,2.0,0,0,3,9,4180,0,2014,0,98052,47.7049,-122.125,3570,6054
7934,3812400107,20150330T000000,378500.0,4,2.0,1830,6000,1.0,0,0,5,7,1070,760,1953,0,98118,47.5453,-122.279,1830,5500
24,3814700200,20141120T000000,329000.0,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,1985,0,98030,47.3739,-122.17200000000001,2200,6865
6873,7852190050,20140626T000000,620000.0,6,3.5,3600,6875,2.0,0,0,3,8,2740,860,2004,0,98065,47.5401,-121.87899999999999,3150,6663
19815,3395071610,20141126T000000,299950.0,3,2.5,1320,3150,2.0,0,0,3,7,1320,0,2005,0,98118,47.5328,-122.28200000000001,1390,1725
18045,3810000843,20150427T000000,345000.0,5,1.75,2840,12870,2.0,0,2,4,7,2840,0,1925,0,98178,47.4961,-122.235,2170,9612
20250,635000009,20141112T000000,1050000.0,2,2.5,2350,2390,3.0,0,2,3,10,2000,350,2007,0,98144,47.5999,-122.286,1950,2390
16180,9285800585,20140611T000000,460000.0,3,2.0,2060,4437,1.0,0,0,3,7,1030,1030,1929,0,98126,47.5705,-122.376,1750,4452
8572,6082400191,20140619T000000,287000.0,3,2.0,1300,11374,1.5,0,0,5,7,1300,0,1933,0,98168,47.4839,-122.302,1480,9670
12932,3867400175,20150224T000000,850000.0,2,1.5,1800,4144,1.0,0,4,4,7,900,900,1962,0,98116,47.5934,-122.39,2090,4173
15424,1702900664,20150416T000000,479000.0,2,2.5,1730,1037,3.5,0,0,3,8,1730,0,2008,0,98118,47.5594,-122.285,1280,1026
1813,5634500251,20150327T000000,450000.0,3,1.0,1160,36831,1.0,0,0,3,7,1160,0,1938,0,98028,47.7507,-122.23700000000001,1800,15640
10342,9277700075,20140818T000000,355000.0,2,1.0,840,6720,1.0,0,0,3,7,840,0,1952,0,98116,47.5707,-122.396,1250,6720
20991,8725950220,20150226T000000,910000.0,3,2.5,2030,1160,3.0,0,0,3,9,1970,60,2007,0,98004,47.6213,-122.2,1950,1160
15697,3438501150,20140728T000000,300000.0,3,2.0,720,7598,1.0,0,0,5,6,720,0,1947,0,98106,47.5483,-122.36,1080,7209
6838,3204300225,20141103T000000,508000.0,2,1.0,1200,2500,2.0,0,2,3,7,1090,110,1927,0,98112,47.6304,-122.301,2690,4800
8752,3336001515,20150511T000000,426250.0,4,1.0,1610,6000,1.5,0,0,4,7,1510,100,1905,0,98118,47.5261,-122.266,1430,6000
10801,993002127,20150223T000000,436000.0,3,2.25,1480,1384,3.0,0,0,3,8,1480,0,2008,0,98103,47.691,-122.34200000000001,1310,1329
13583,1328340120,20150209T000000,315000.0,3,2.25,1530,7906,1.0,0,0,3,7,1150,380,1980,0,98058,47.4418,-122.13600000000001,1460,7875
13518,1930301540,20150223T000000,390000.0,1,1.0,710,4000,1.0,0,0,4,6,610,100,1928,0,98103,47.6562,-122.354,1440,4500
16558,511700170,20150505T000000,350000.0,4,2.25,1780,10416,1.0,0,0,5,7,1060,720,1963,0,98055,47.4414,-122.189,1780,9975
7504,3056800230,20140820T000000,397000.0,4,2.5,1790,6590,2.0,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.12799999999999,1950,5180
12402,3522059196,20140627T000000,355000.0,3,1.75,2040,22693,1.0,0,0,4,8,2040,0,1980,0,98042,47.3519,-122.14,1950,6280
16502,1332700010,20141216T000000,305000.0,2,2.25,1610,1968,2.0,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968
14111,3876313040,20140709T000000,468000.0,4,2.5,2100,8400,1.0,0,0,4,7,1240,860,1976,0,98072,47.735,-122.17,1980,8610
20357,9492500170,20140723T000000,879950.0,4,2.75,3020,7203,2.0,0,0,3,9,3020,0,2014,0,98033,47.6948,-122.178,3010,7215
14764,1952000150,20140506T000000,530000.0,5,2.5,2910,9636,1.0,0,0,4,7,1690,1220,1964,0,98008,47.5803,-122.119,2830,10385
20175,3448740250,20150428T000000,440000.0,4,2.5,2730,4526,2.0,0,0,3,7,2730,0,2009,0,98059,47.49100000000001,-122.15299999999999,2190,4572
233,943100260,20141120T000000,213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702
4164,8682290100,20150421T000000,420250.0,3,2.0,1510,3657,1.0,0,0,3,8,1510,0,2007,0,98053,47.7225,-122.029,1510,3657
9432,1924069039,20140519T000000,869000.0,5,3.25,4180,49222,2.0,0,0,4,8,2880,1300,1979,0,98027,47.5488,-122.094,3170,8029
13657,4239410220,20150402T000000,210000.0,2,1.0,1520,4700,2.0,0,0,4,7,1520,0,1978,0,98092,47.3187,-122.182,1140,3906
9534,3621059048,20141010T000000,395000.0,3,1.75,2030,217800,1.0,0,2,4,8,2030,0,1977,0,98092,47.2618,-122.12,2570,216057
12232,2887700875,20140723T000000,344000.0,2,1.0,1060,3325,1.5,0,0,4,6,770,290,1932,0,98115,47.6896,-122.307,1820,4275
11695,5699000070,20140528T000000,1400000.0,4,3.25,2980,7000,2.0,0,3,3,10,2140,840,1900,2014,98144,47.5933,-122.292,2200,4800
16716,1788800080,20140730T000000,184900.0,3,1.0,1040,10080,1.0,0,0,3,6,1040,0,1959,0,98023,47.32899999999999,-122.34299999999999,1000,8736
19554,224059025,20140620T000000,1080000.0,3,3.0,4910,43560,2.0,0,0,4,10,4000,910,1989,0,98007,47.5911,-122.131,3540,12288
9964,1771100030,20150106T000000,335000.0,3,1.0,1120,9075,1.0,0,0,3,7,1120,0,1977,0,98077,47.7551,-122.072,1120,9705
15084,1460000080,20140731T000000,370000.0,3,2.25,1600,7620,1.0,0,0,3,7,1280,320,1987,0,98011,47.773999999999994,-122.208,1600,8215
9238,1787250210,20141222T000000,379000.0,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,0,98058,47.4244,-122.15100000000001,2300,5378
20605,7338220370,20141006T000000,297000.0,4,2.5,2230,4952,2.0,0,0,3,8,2230,0,2011,0,98002,47.3363,-122.211,2030,3721
1923,1545807990,20150217T000000,315000.0,3,1.75,1890,10661,1.0,0,0,5,7,1460,430,1978,0,98038,47.3583,-122.056,1680,9604
15216,9218400050,20141227T000000,475000.0,4,3.0,2400,5400,2.0,0,2,4,7,1600,800,1965,0,98178,47.5099,-122.26,2400,5400
13324,2025049025,20150325T000000,800000.0,4,2.0,2450,4400,1.0,0,0,3,7,1450,1000,1913,1980,98102,47.6414,-122.32700000000001,1890,1386
9393,2212200100,20150422T000000,344900.0,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,98031,47.3942,-122.189,1610,7350
6803,7335400345,20140528T000000,135000.0,2,1.0,780,6685,1.0,0,0,4,5,780,0,1948,0,98002,47.305,-122.215,880,6695
3237,2296500131,20141216T000000,739000.0,5,4.0,4660,9900,2.0,0,2,4,9,2600,2060,1979,0,98056,47.5135,-122.2,3380,9900
2802,3204500340,20141219T000000,179500.0,3,1.0,1180,32214,1.0,0,0,3,7,1180,0,1952,0,98092,47.3313,-122.198,2300,13714
4588,104530110,20141008T000000,268000.0,3,2.5,1850,6676,2.0,0,0,3,7,1850,0,1986,0,98023,47.3103,-122.36,1700,6663
5864,4141800285,20140714T000000,1727000.0,4,2.25,3470,8000,1.5,0,1,3,9,2360,1110,1906,2002,98122,47.6149,-122.287,3010,8000
5100,3992700130,20140708T000000,267000.0,3,1.0,1400,8100,1.5,0,0,3,6,1400,0,1944,0,98125,47.7124,-122.289,1420,8100
19068,6613001241,20140811T000000,1415000.0,4,3.0,3110,4408,2.5,0,3,4,10,2510,600,1931,0,98105,47.6583,-122.27,3250,5669
4281,5101408593,20140711T000000,534950.0,5,1.5,2240,6337,1.0,0,0,3,8,1280,960,1956,0,98125,47.7046,-122.316,1870,6380
1190,2624049185,20140909T000000,405000.0,3,1.75,1760,5355,1.0,0,0,3,7,1160,600,1956,0,98118,47.5368,-122.26700000000001,1790,6225
16189,3066410080,20140917T000000,590000.0,3,2.5,2520,10223,2.0,0,0,3,10,2520,0,1988,0,98074,47.631,-122.042,2630,10091
16634,1565100010,20150327T000000,225000.0,3,2.25,1590,9200,1.0,0,0,4,7,1110,480,1979,0,98092,47.2917,-122.184,1880,9200
14472,2122049038,20150302T000000,275000.0,2,1.0,2180,12875,1.0,0,0,3,7,1480,700,1959,0,98198,47.3757,-122.303,1800,7447
14959,6306100190,20140521T000000,220000.0,4,2.5,2160,8005,2.0,0,0,3,7,2160,0,1993,0,98001,47.2668,-122.23100000000001,1790,8016
14750,2521059060,20150501T000000,490000.0,3,2.25,2840,107157,2.0,0,0,4,9,2840,0,1983,0,98092,47.2848,-122.118,2600,215622
18278,8732020720,20140521T000000,318989.0,4,2.25,2000,9000,1.0,0,0,4,8,2000,0,1978,0,98023,47.3125,-122.387,2190,8374
2435,7878400135,20141120T000000,355000.0,3,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,98178,47.4856,-122.24700000000001,2240,9674
4519,7972601270,20140530T000000,369000.0,3,2.0,1550,8509,1.0,0,0,3,7,1150,400,1959,0,98106,47.5299,-122.344,1840,7620
12143,3211240370,20141201T000000,460000.0,4,2.25,2690,36114,2.0,0,0,4,9,2690,0,1986,0,98092,47.3106,-122.116,2570,35091
19618,6392000625,20140712T000000,451000.0,2,1.0,900,6000,1.0,0,0,3,7,900,0,1944,2004,98115,47.6855,-122.289,1460,4800
3852,3221079055,20150325T000000,367000.0,3,2.5,2260,93218,1.0,0,2,4,6,2260,0,1998,0,98022,47.2582,-121.935,2180,111078
13171,1774000720,20140620T000000,425000.0,3,2.25,1790,10209,1.0,0,0,3,7,1290,500,1967,0,98072,47.7492,-122.086,1840,9900
10224,3629870200,20150306T000000,550000.0,3,2.5,1740,3082,2.0,0,0,3,8,1740,0,2000,0,98029,47.5489,-122.006,1910,3075
9869,4123800320,20150206T000000,176000.0,3,3.25,1340,5434,2.0,0,0,3,7,1340,0,1986,0,98038,47.3779,-122.045,1670,6203
8128,2297400090,20150323T000000,447000.0,3,1.75,1400,6750,1.0,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480
9287,2523400205,20150421T000000,510000.0,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,0,98136,47.5573,-122.39200000000001,1710,5100
2544,3971700510,20150129T000000,336800.0,5,1.75,1830,16650,1.5,0,0,3,7,1610,220,1958,0,98155,47.7734,-122.315,1790,12743
5587,4028900048,20140821T000000,450000.0,3,1.75,2150,13789,1.0,0,0,4,8,1610,540,1966,0,98155,47.7591,-122.295,2150,15480
12940,6843600040,20140702T000000,475000.0,4,2.5,2040,7260,2.0,0,0,4,7,2040,0,1963,0,98133,47.7399,-122.33200000000001,2040,7360
9979,586470350,20150403T000000,342000.0,3,2.5,2430,5715,2.0,0,0,3,7,2430,0,1999,0,98030,47.3718,-122.16799999999999,3040,5702
21450,8562790720,20150514T000000,749950.0,4,3.5,2630,3757,2.0,0,0,3,10,2200,430,2008,0,98027,47.5322,-122.075,2620,2699
16360,3876311650,20140619T000000,600000.0,4,2.25,3070,8400,2.0,0,0,4,8,3070,0,1970,0,98034,47.7316,-122.169,1880,8000
5502,7942601410,20140514T000000,682000.0,3,1.75,1830,5120,1.5,0,2,5,8,1830,0,1903,0,98122,47.6051,-122.311,2120,5120
13952,3751606606,20140717T000000,262500.0,3,1.75,2259,26831,1.5,0,3,5,7,1491,768,1908,0,98001,47.2741,-122.266,1980,15794
3041,6117500025,20150217T000000,530000.0,5,2.75,3230,13572,1.0,0,2,3,8,1880,1350,1965,0,98166,47.4393,-122.34700000000001,2910,15292
5261,1441800250,20150126T000000,440000.0,4,2.25,2080,15750,1.0,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,1960,10500
6979,1056200010,20140902T000000,750000.0,3,1.75,1590,8285,1.0,0,0,4,8,1590,0,1956,0,98004,47.5855,-122.194,1970,8970
19644,1442880260,20140909T000000,456000.0,3,2.5,2130,5205,2.0,0,0,3,8,2130,0,2013,0,98045,47.4832,-121.774,2250,5462
16525,2025059026,20150225T000000,1980000.0,4,3.5,4500,44384,1.0,0,0,3,12,3340,1160,1990,0,98004,47.6323,-122.19200000000001,2540,26287
17993,4254000620,20141007T000000,410000.0,3,2.5,1860,15457,2.0,0,0,3,8,1860,0,1997,0,98019,47.7383,-121.955,2040,14055
13980,1818800144,20140502T000000,750000.0,3,2.5,2390,6550,1.0,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.40799999999999,2010,6550
6147,6751300130,20140813T000000,510500.0,3,1.0,1270,8000,1.0,0,0,4,7,1270,0,1957,0,98007,47.5874,-122.13600000000001,1470,8000
18339,8562890590,20141003T000000,372000.0,3,2.5,2430,5000,2.0,0,0,3,8,2430,0,2001,0,98042,47.3786,-122.12700000000001,2910,5620
17144,1053000010,20150421T000000,465000.0,3,1.5,1280,4720,1.0,0,0,4,7,850,430,1941,0,98126,47.5509,-122.37700000000001,1280,4720
16657,9274202885,20140508T000000,660000.0,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,0,98116,47.5848,-122.391,1440,5750
13342,3971700580,20150303T000000,385000.0,3,1.75,1930,14389,1.0,0,0,3,7,1130,800,1963,1998,98155,47.7733,-122.31700000000001,1730,14378
2601,2464400340,20140625T000000,381500.0,2,1.0,900,2910,1.0,0,0,5,7,900,0,1924,0,98115,47.6859,-122.322,1320,2910
18496,415100015,20140725T000000,301000.0,3,1.0,1060,9241,1.0,0,0,4,7,1060,0,1956,0,98133,47.7465,-122.339,1900,6484
10272,1450100390,20140905T000000,125000.0,3,1.0,920,7314,1.0,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420
15278,2619920170,20141219T000000,765000.0,4,2.5,3230,4290,2.0,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083
5757,6381500170,20150116T000000,365000.0,2,1.0,910,7617,1.0,0,0,3,6,910,0,1936,0,98125,47.7332,-122.305,1310,6624
8722,3333500096,20150305T000000,625000.0,4,3.0,2350,5627,1.0,0,0,5,8,1490,860,1960,0,98118,47.5514,-122.26799999999999,2020,5627
17255,1545806720,20140826T000000,254950.0,4,2.0,2180,8800,1.0,0,0,5,7,1170,1010,1977,0,98038,47.3676,-122.046,1630,8800
20376,3304300380,20150108T000000,600000.0,5,2.75,3380,8179,2.0,0,0,3,9,3380,0,2011,0,98059,47.4827,-122.135,2840,8179
172,1999700045,20140502T000000,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940
1824,3810000565,20140702T000000,255000.0,4,2.0,2430,8960,1.0,0,0,3,7,1430,1000,1960,0,98178,47.4979,-122.23200000000001,2430,8960
21072,7853370440,20141121T000000,637850.0,5,3.25,3340,4900,2.0,0,2,3,9,2500,840,2014,0,98065,47.5193,-121.87700000000001,3220,5200
819,1565900070,20140721T000000,246500.0,3,2.0,1430,8919,1.0,0,0,3,7,1430,0,1992,0,98022,47.2118,-121.98299999999999,1580,8919
8612,3904100065,20141028T000000,340000.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640,1919,0,98118,47.5341,-122.279,1630,15884
13675,4389201075,20140731T000000,1900000.0,4,2.5,3680,13351,2.0,0,2,5,9,3680,0,1946,1982,98004,47.6154,-122.214,3410,11700
5534,458000235,20150325T000000,525000.0,4,2.0,1540,3740,1.0,0,0,4,7,770,770,1946,0,98117,47.6886,-122.375,1090,5080
5628,3291800660,20150313T000000,406000.0,3,1.75,1390,7904,1.0,0,0,3,7,1390,0,1985,0,98056,47.4892,-122.181,1910,7904
6046,1207200010,20150318T000000,245000.0,4,2.0,1830,10416,1.0,0,0,3,7,1370,460,1958,0,98146,47.4878,-122.34100000000001,1830,9271
9358,1430800100,20150116T000000,356000.0,4,2.0,1600,12500,1.0,0,0,5,7,1600,0,1938,0,98166,47.4713,-122.355,1260,8306
16345,7802900224,20140707T000000,670000.0,5,2.5,2860,68519,2.0,0,0,5,8,2860,0,1958,0,98065,47.5265,-121.835,1670,35910
20096,3262300485,20150421T000000,2250000.0,5,5.25,3410,8118,2.0,0,0,3,11,3410,0,2006,0,98039,47.6295,-122.236,3410,16236
6736,2616800480,20140925T000000,725000.0,3,2.5,3570,35271,2.0,0,0,3,9,3570,0,1997,0,98027,47.4782,-122.035,3510,37194
19268,1972202023,20140904T000000,504500.0,3,2.5,1820,1545,3.0,0,2,3,8,1640,180,1998,0,98103,47.6523,-122.346,1440,1290
10947,7202290240,20141017T000000,442500.0,3,2.5,1690,3129,2.0,0,0,3,7,1690,0,2002,0,98053,47.6875,-122.04299999999999,1690,3129
20718,8850000517,20140731T000000,480000.0,3,2.5,1590,1431,2.0,0,0,3,8,1060,530,2010,0,98144,47.5893,-122.309,1620,1548
14752,4104900150,20150414T000000,605000.0,5,3.5,3060,8862,2.0,0,0,3,8,3060,0,1989,0,98056,47.5322,-122.185,2680,8398
1420,8073000550,20150415T000000,1700000.0,4,3.75,3190,17186,2.0,1,4,3,10,3190,0,1999,0,98178,47.5115,-122.24600000000001,2290,13496
11358,7007700030,20150105T000000,400000.0,3,1.0,1050,6000,1.0,0,0,3,7,1050,0,1952,0,98116,47.5709,-122.40100000000001,1720,6000
2708,3570000160,20140710T000000,610000.0,4,2.75,2600,36583,1.0,0,0,5,8,1580,1020,1976,0,98075,47.593,-122.054,2300,27820
6672,2725069150,20140817T000000,710000.0,3,2.5,2830,9680,2.0,0,0,3,10,2830,0,1991,0,98074,47.6249,-122.024,2970,8691
10594,384000135,20140624T000000,502000.0,3,2.0,1300,14350,1.0,0,0,3,7,1300,0,1955,2013,98006,47.5736,-122.152,1520,10670
1053,2553300030,20140609T000000,648000.0,4,2.5,2380,13435,2.0,0,0,3,10,2380,0,1992,0,98075,47.5833,-122.02799999999999,2730,9677
4861,109210280,20141111T000000,220000.0,4,2.25,1950,7280,2.0,0,0,4,8,1950,0,1979,0,98023,47.2957,-122.37,1910,7280
11512,8016250140,20150506T000000,210000.0,3,2.5,1610,6732,2.0,0,0,3,7,1610,0,1994,0,98030,47.3658,-122.17200000000001,1680,7414
14963,9530100225,20150409T000000,805000.0,4,2.0,1890,4500,1.5,0,0,3,7,1490,400,1907,1993,98103,47.6684,-122.35600000000001,1640,4010
435,2268400350,20140916T000000,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131
17655,4139440610,20140512T000000,746000.0,3,2.5,2620,8950,2.0,0,0,3,9,2620,0,1992,0,98006,47.5523,-122.119,2850,8809
13909,1149600120,20140820T000000,695000.0,4,2.5,2650,9990,2.0,0,0,3,10,2650,0,1990,0,98029,47.5605,-122.016,2710,8012
11979,9541800075,20140908T000000,685650.0,3,1.75,1490,16200,1.0,0,0,5,8,1490,0,1958,0,98005,47.5919,-122.175,2070,16200
4576,7203600750,20150427T000000,421000.0,3,2.5,1930,4505,1.0,0,3,4,7,1440,490,1973,0,98198,47.3459,-122.32600000000001,1550,4505
281,6874200960,20150227T000000,170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775
19753,7852120030,20140808T000000,723000.0,4,3.5,3510,9263,2.0,0,0,3,10,3510,0,2001,0,98065,47.5413,-121.87700000000001,3690,10417
8226,3793400360,20140814T000000,380600.0,3,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859
13683,2024089011,20140826T000000,550000.0,5,1.0,2150,262231,1.5,0,0,3,7,2150,0,1900,2000,98065,47.5519,-121.803,1460,46609
14953,2344300170,20140815T000000,1500000.0,5,3.5,4370,12240,2.0,0,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800
21218,5700000446,20141029T000000,465000.0,3,1.75,1590,1322,2.0,0,0,3,8,1060,530,2014,0,98144,47.5753,-122.294,1530,5400
17989,6137610620,20140808T000000,500000.0,4,2.5,2590,9354,2.0,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264
13132,4325700085,20150325T000000,417000.0,3,1.0,1310,8514,1.0,0,0,4,7,1310,0,1953,0,98133,47.7502,-122.353,1310,8514
8751,2767604712,20140919T000000,437500.0,3,2.5,1260,1125,3.0,0,0,3,8,1260,0,2002,0,98107,47.6706,-122.381,1360,1250
14465,2976800145,20150406T000000,260000.0,4,1.75,2010,10816,1.0,0,0,3,7,1410,600,1955,0,98178,47.5048,-122.251,1610,9360
13335,6187700175,20141223T000000,440000.0,3,1.75,1640,8529,1.0,0,0,5,7,1640,0,1951,0,98155,47.7751,-122.32,1730,7769
4623,2581900165,20141021T000000,1130000.0,4,3.5,4300,8406,2.0,0,1,3,11,3580,720,1987,0,98040,47.5396,-122.214,2770,10006
14992,6446200190,20150420T000000,563750.0,4,2.75,2690,25000,1.0,0,0,3,8,1750,940,1978,0,98029,47.5537,-122.02600000000001,2640,28250
7697,1774230090,20140613T000000,697000.0,4,2.75,3650,48351,1.5,0,0,4,8,3650,0,1978,0,98077,47.7632,-122.089,2820,53143
8720,662310620,20140826T000000,364988.0,3,2.5,2850,12593,2.0,0,0,3,9,2850,0,1997,0,98023,47.2848,-122.345,2850,9435
11243,2255500060,20150218T000000,640000.0,3,3.5,1740,1975,2.0,0,3,3,8,1310,430,1998,0,98122,47.6085,-122.311,1740,1975
9319,3856901880,20140815T000000,514000.0,2,1.0,920,4000,1.0,0,0,4,7,920,0,1906,0,98105,47.6711,-122.32799999999999,1300,4000
17729,1705400361,20141208T000000,600000.0,2,1.0,2120,6897,1.0,0,0,4,7,1060,1060,1923,0,98118,47.5566,-122.27799999999999,1900,4462
21200,1959700225,20150224T000000,720000.0,3,1.75,1370,1990,3.0,0,0,3,9,1370,0,2014,0,98102,47.6434,-122.324,1730,1990
12660,4440900040,20140505T000000,379950.0,4,1.75,1970,9389,1.0,0,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135
13893,9525100040,20150407T000000,705000.0,4,3.25,2740,5339,2.5,0,0,3,9,2740,0,2004,0,98103,47.6706,-122.35600000000001,1770,4820
6731,323049148,20141219T000000,319000.0,3,2.0,1640,9234,1.0,0,0,5,7,1060,580,1967,0,98118,47.5162,-122.274,2230,10354
14692,797000330,20150402T000000,369900.0,3,1.75,2150,19127,1.0,0,0,3,7,1650,500,1978,0,98168,47.5061,-122.324,1550,15000
7075,7694600143,20141218T000000,350000.0,3,1.75,1480,9375,1.0,0,0,4,7,1480,0,1957,0,98146,47.5076,-122.366,1370,9000
5910,2923049421,20140702T000000,250000.0,3,2.25,1920,7738,1.0,0,0,3,8,1520,400,1965,0,98148,47.4562,-122.33,2170,8452
269,7960900060,20150504T000000,2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060
12597,9542840410,20141108T000000,313999.0,4,2.25,1870,4198,2.0,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184
